@relation _home_developer_dataset_rev_freshrevs_train

@attribute text string
@attribute @@class@@ {neg,pos}

@data
'This is one of the nice hotels to stay in Bangalore where it has got all th efaclities starting from Business longue access to the nice outdoor swimming pool. The food served in the hotel is so good. It has got various restaurents in it like Tahi, Chinese. Modern Gym with coach is good to spend time in the morning and evening.Coming to the service, it is the best service that I have received. Nearby MG Road is nice time to spend on weekends and a good place to shop also',pos
'I recently stayed in at The Oberoi Hotel in Bangalore, India on a business trip. The hotel stay was one of the highlights! The hotel itself is beautifully designed, with all rooms overlooking a beautiful gardened area with pool, directed away from the traffic noise as much as possible - which is essential as the hotel is in the city. The staff were all incredibly helpful and friendly and could not do enough to care for their guests. The hotel also has a complimentary airport pick up and drop off service which was very well organised. I had all my evening meals at the hotel and found the menu variety and quality of the food was excellent. They also had a lot of business and conference facilities that I did not require, but the no hassle, great connection internet included in the price was well used. if you want a thoroughly enjoyable and productive experience - look no futher than this hotel.',pos
'I spend most of my time in Bangalore on business. My wife recently visited me here &amp we decided to treat ourselves to a week\'s stay at the Oberoi. I was amazed. Quite apart from the fact that the hotel is a beautiful haven of calm &amp peace in the middle of a noisy bustling city, the standard of service was the best I have ever experienced in many years of staying at 5-star (&amp above) hotels around the world on business &amp holiday. Every day there seemed to be one small action, performed by the friendly staff, designed to make our stay more comfortable &amp hassle-free. The prime example was when I mentioned to a concierge that my favourite shop in Bangalore is \'Blossoms\', the secondhand bookshop, &amp that I study history. Next day, knock at the door &amp I was presented with a lovely book on Indian history purchased from \'Blossoms\'! Final day, lounging by the hotel pool, we were presented with a cake to wish us \'bon voyage\' for the trip back to the UK. The staff really made our stay superb. I can\'t wait to try the other Oberoi hotels in India.Room Tip: Ask for a room with abalcony overlooking the pool &amp gardens.See more room tips',pos
'I just finished my first stay at The Oberoi, and will definately make it my preferred location for future trips. I\'ve stayed it almost every western-style hotel in Bangalore over the last 8 years, and this one is at the top.From the moment you arrive at the hotel, there is the feeling of security, comfort, service, and a strong urge to wander about the well maintained gardens at the hotel. I wish I had brought my bathing suit, as the pool looked very inviting on a warm, muggy day during the monsoon season.The staff were extremely accomodating, yet they didn\'t get in the way, or hover over you trying to anticipate your every need. From the person who picked me up at the airport, to the person who made me an omlete for breakfast, all of the necessary creature features were there, and waiting for you.Room Tip: The poolside of the hotel is farther from the city streets, and is thus a little quieter.See more room tips',pos
'If you can afford it in your trip to Kerala, go for it. Anytime I come to Cochin for business or leisure, I try to book at the Vivanta Taj Malabar. Not easy to reach but once there, you will feel the old clonial british atmosphere which is very present. Quality hotel, good rooms (ask for sea view), nice pool and excellent breakfast. On week end you can enjoy local danse show. Believe me, no hesitation, the best in Cochin/Kochi.Room 410 (or any other corner room) is a good choice. Don\'t get a room in the old aisle.',pos
'Was this review helpful?Yes Problem with this review?This review is the subjective opinion of a TripAdvisor member and not of TripAdvisor LLC. Shakespeare_fanSharon MA, USASenior Contributor45 reviews Reviews in 28 cities 186 helpful votes too noisy -- I won&#39t be backReviewed December 28, 20044 people found this review helpful Was this review helpful?Yes Problem with this review?var JS_mem_travelnet_friends_disabledM2M = \"You have disabled member-to-member communications\"var JS_common_Clickhere = \"Click here\"var JS_mem_travelnet_friends_turnOn = \"to turn the feature back on and send your message\"var JS_common_close = \"close\"var JS_js_common__207f = \"Are you sure?\"var JS_common_Yes = \"Yes\"var JS_common_No = \"No\"Ask Shakespeare_fan about The Oberoi Bangalore This review is the subjective opinion of a TripAdvisor member and not of TripAdvisor LLC. A TripAdvisor MemberEdison, NJ1 review 10 helpful votes Great 5-starReviewed September 9, 200410 people found this review helpful',pos
'Bangalore was our last destination after 20 days of touring South India. We have never been to this part of India before.We landed in Bangalore not knowing anyone and having to spend 3 days at this hotel. What a pleasant surprise! The foyer is filled with the perfume of lillies and many staff always eager to please. We enjoyed talking to the houseboys who looked after our room, and as we had all our meals there, we became friendly with all the restaurant staff. Someone is doing a good job selecting and training staff. We travel a lot each year, but they have the best staff we\'ve met! Each day we were assisted with all our queries about where to buy jewelery, extra baggage etc with a smile and a follow up soon after. We felt like we were home. Room service was excellent too. We felt the price of food was a little expensive but the quality was great. There were a couple of extra surprises when we left for home, that helped our departure to be more comfortable. If you are in Bangalore, stay at this hotel! You are in for a treat. We will return soon. Thank you Oberoi!Carole and David- Melbourne Aust.Room Tip: Our room faced a busy road, but close the second door and you won&#39t hear a thing!See more room tips',pos
'My husband and I recently stayed at The Oberoi in Bangalore and loved it. The hotel is beautiful and the grounds are beautiful. The deluxe room was comfortable, clean, nicely appointed, and has a beautiful balcony. Most important, though, is the service. You really do feel welcome at a hotel like The Oberoi. Everyone is so friendly and really makes it clear that they want you to have the best stay possible while you\'re there. The service is not over-bearing in any way. It\'s just friendly. There is also no pressure to tip each person working in the hotel. You just tip at the end and they all share it. Also important to know that you can drink the tap water in the hotel. That\'s not true everywhere in Bangalore, even in rather nice hotels in the city.There are 4 main restaurants at The Oberoi. We ate at three of them during out stay and the food was excellent in all of them. The breakfast buffet has plenty of options (Indian, European and American). If you don\'t want the breakfast buffet, they have a nice breakfast beyond beyond that. Loved our dinner at the Chinese restaurant, and we also had great lunches (Indian and non-Indian food) at the Polo Club (great outdoor seating). As always, service was fantastic at all restaurants.The pool area is beautiful. We were staying at at time when the hotel was not crowded so it was never difficult for us to get a lounge chair out at the pool. You can\'t hear the noise of busy Bangalore at all in this area of the hotel. As some people have mentioned, the noise of the streets in Bangalore is undeniable... constant honking from sun up to sun down but the double-door in the rooms shuts out most of the noise. The honking also does cease a bit after the evening rush hour so we had no trouble sleeping at all.If you\'re familiar with Bangalore, you know that there\'s no walking anywhere from your hotel. Get a good driver and you\'ll be set.',pos
'Another most satisfying stay in an Oberoi hotel! My partner and I checked in at 4.00 in the morning. We received a warm welcome at reception (including a drink and freshening towel) and as we were weary from our flight check-in was completed in the comfort of our room! Much appreciated.Our room, from the balcony (as do all the rooms) overlooked the swimming pool and spacious, well-landscaped and well-maintained gardens. The room was spacious, spotlessly clean, tastefully decorated and the \'noiseless\' AC system allowed for undisturbed sleep at all times. The spacious walk-in wardrobe was most welcome. Adjoining bathroom was of an adequate size and all toiletries, bathrobes, slippers provided. Bed linen was spotless and most comfortable.We had all our meals at the hotel and can confidently say that the cuisine is of a very high standard. Amit Wahhawan, executive chef was regularly present in the dining areas and willing to offer suggestions. My partner was particularly interested in South Indian food and one morning for breakfast, a special platter of breakfast delicacies was presented. On another occasion we enquired about a breakfast cereal and he kindly provided us with a recipe! - all this while attending to other guests, as well. Many thanks as well to the omelette chef who made us a variety of mouth-watering omelettes. My only complaint is that we were always encouraged to savour more dishes!The entire hotel exudes understated elegance. Every area from reception to restaurants to bar to gardens to pools is tastefully decorated and one is almost reluctant to go out of the hotel. The hotel is situated on the very busy Mahatma Gandhi road which at the time of our stay was \'chaotic\' with tube,road constructions but one is not aware of all this once inside the hotel grounds - therefore an oasis of peace and calm....Our greatest appreciation must go to ALL the staff, from groundsmen to management. Every member of staff is highly professional, most welcoming without being intrusive, and attentive to all our needs. No arrogance, no frills.. On the first day I was unwell and promptly received a platter of fruit and a get well card. On the day we left a note informing us of the travel and weather conditions of our next travel destination was placed in our room and a delicious chocolate \'bon voyage\' cake was presented to us. All unexpected, but most welcome. Many thanks also to Jivan (room), Rhea, Naveen, Sandeep, Anurag and Sukhant (restaurants), the cashier who helped my partner and to all the wonderful staff in reception. Your team work makes this hotel.',pos
'A nice hotel -- not the most impressive in Bangalore, but the service was truly outstanding! Much better than many high-end hotels.Room Tip: Get on the side that doesn&#39t face onto MG Road -- the traffic noise is significant.See more room tips',pos
'This hotel has one of the best service i have seen. We stayed here for 3 days and I must say that the Taj knows how to treat its people right! The property is beautiful with the sunset cruise each evening making it a magical experience. The food is great. Experience the hospitality of the Taj at TAJ MALABAR - COCHIN! :)',pos
'The Oberoi is name for comfort and style, I loved the interiors of the hotel rooms and it had all the facilities that anyone can have at home. Starting from Air conditioning to heater, Refrigeration to Microwaves... Interiors were very nice. It seemed that they have spend very much on the decorations. Food was very good and all other room service were very fast and were very poilte to all of us. They handled each and every kind of customer with ease and this shows their expertise.',pos
'Next week ( April 1st ) I will be at the Oberoi again and this for the fifth time in a row. Most of my meetings with my Indian customers are being held in this hotel. And my customers do appriciate this gesture because they too love to come over. Staff and co-workers are highly proffesional and help you with even the smallest problem. Nothing is too much for them. For me as an European ( Belgian ) citizen is really the best hotel I have stayed during several business trips to Bangalore. I highly recommand this hotel to all business travellers and wish you all the best stay. Bruno Bruyland ( Burg Group )',pos
'an excellent hotel.....part of the flagship Oberoi chain....a very cofortable room...excellent bathroom..great amenities....excellent service...great food...the way the hotel interiors have been designed say a lot about the care taken to keep up on the maintenance front....the plants, the decor, the decoratons buil a lot of character about the place. The breakfast spread is excellent and the coconut water is te sweetest i have ever had!! keep it up..',pos
'The exclusive Oberoi Hotel in Bangalore enamors you with its elegant accommodation and glamorous style. A part of the Leading Hotels of the World, Oberoi in Bangalore reflects a quiet class and yet, is brilliantly ostentatious',pos
'Excellent property with luxourious rooms.Nice restaurants...especially the Asian cusineLiked &#x2014 Service',pos
'The Oberoi\'s Bangalore is a great property with probably has the best trained staff in Bangalore who do their level best to treat you with utmost care. The hotel is located is centrally located on MG road so whilst it is in the middle of the city, it is still a ride away from Whitefield / Sarjapur / Electronic City etc which are the hubs of IT - it wouldnt have been such a bad thing, except that Bangalore has some of the worst traffic in the world due to the short sightedness of the \'son of the soil\' (read dim witted, curropt) politicians and city planners who have zero common sense. Despite being a property which has been there for ages, it still retains its fresh feel and the thought put into the small things is what make Oberoi\'s unique. Pretty much all staff are young, which is a strategy with the Oberoi\'s to retain the fresh feel and the more experienced and \'grey haired\' tend to manage the show from behind the curtains. The Thai and Chinese restaurants have great reviews, however, I stuck to room service due to paucity of time. One thing I found a bit annoying though was that there is no free internet/ wifi in the hotel and it is chargable. Almost all hotels offer internet as part of the room package or is complimentary. In an IT city like Bangalore and having mostly IT savvy travellers, this is a bit disappointing as so many of our gadgets depend on internet and the cost of the offered packages was fairly stiff, thankfully I had a vodafone 3G connection on my iPad which worked spectacularly. Expect for this blip my stay is extremely good and I had a great time.',pos
'Bangalore Oberoi is one of the finest and best hotels i have stayed at. The food is amazing and so is the service. The whole experience was brilliant. The staff is very accomodating and cooperative. The hotel is close to shopping areas like commercial road etc....The swimming pool is the cleanest i have seen ever in a hotel...Overall a very good experience.Liked &#x2014 the quiteness in the hotel and the friendly staffDisliked &#x2014 nothing....',pos
'I stayed here for a week during a business trip. While travelling to India, I always try to pick a Leela, Oberoi or a top-end Taj hotel. In Bangalore I would rate this hotel second (after Taj West-End). All facilities in the room were great, very good personalized service (i was greeted using my name every morning several times and was informed nicely about cars waiting etc.). Breakfast was according to Indian top-end standards (which is not the best on a worldwide scale). Dinner buffet extraordinary. Hotel setting, even though in the middle of hectic Bangalore, was very peaceful and quiet.',pos
'The Oberoi, bengaluru has to be the best city hotel I\'ve stayed in. This when it has to compete with the opulence of the Leela, the radical ambiance of the Park and the riches of the Gardenia. To begin with it is dead in the center of the city, next door to Taj and Ista and walking distance from two metro stations and bang on the MG Road. And yet, step into the hotel and you\'d be cut off from the outside world as if you were on a retreat far away from the mess of a city. The hotel staff consider it a personal insult if you are left with even the slightest discomfort and as if their pampering wasn\'t enough, your personal butler would ensure you do not have to lift a finger during your stay at the hotel.The rooms are very well designed and sleep quality is top notch. They also boast of anything you may need during your stay and more. Each room also has a balcony on the inside with an amazing view of greenery which only a Bangalore hotel could have. The balconies also overlook the swimming pool, vast greens and two of the hotel\'s best restaurants (which by the way merit a eulogy of their own). It really is a place where all you have to do is arrive.Room Tip: Even though a second door ensures that any residual noise from the road outside is blocked, a simple...See more room tips',pos
'You will love this hotel. We did! The service was impeccable and the welcome adorable - with fresh mint and cucumber drink and bindi mark on our foreheads. The hotel was beautiful and they give you quite a lot of complimentary things e.g. boat trips along the river, afternoon tea in the courtyard ... nice touches. The Rice Boat restaurant was delicious, with the best fish and prawn curries we had in Kerala. Everything about this hotel was great - thoroughly recommend this place.',pos
'The service at this hotel was consistently extraordinary, while at the same time being incredibly warm and sincere. i have traveled so much for business and I have never been cared for this way before! On check in when I apologized for being a bit tired and spacey and mentioned I had been traveling for 26 hours to get there they immediately gave me my room key and whisked me and my things up to my room. without even giving them a credit card. i came down to check in after a nap. the next morning as I waited for our driver i chatted with one of the front desk staff. he came out a few minute later as we were getting in the car with a throat lozenge. Madame, I noticed that you had coughed a little while we were talking. i thought you might need this. when I got back from a dinner at 10:30 p.m. and said I needed a gift for a client the next morning they immediately opened the gift shop. they never let me carry even my computer bag to my room on my own. (normally this would bug me but they were so kind and gracious that I got spoiled and learned to really appreciate it). lovely view from my room of trees and the pool. amazing amazing breakfast. incredibly friendly dining room staff. cannot wait to go back!Room Tip: the view overlooking the pool was lovely. none of the rooms are safe from the bangalore street nois...See more room tips',pos
'To exceed in one area of hospitality during a 10 day stay is an accomplishment. The Oberoi Bangalore hotel, facilities, grounds, food, staff all achieved the highest rating. A model for others in all aspects of the hospitality business to strive for! I can go on but there is no compliments I can relay than these few words other than to share that everyone should be so luck to experience this for a day little own a week or longer!',pos
'I stayed here on a recent business trip to Bangalore. What an experience - right from being collected at the airport ( met at the baggage carousel ) through to my departure and ride back to the airport, the whole experience was one of luxury, comfort, care and hospitality.I have to be honest and say that I think this is one of the best hotels I have ever stayed in.Great food, great accommodation, great surroundings and wonderful staff.Highly recommendedRoom Tip: I stayed in one of the suites - well worth the extra !See more room tips',pos
'This is my second time staying at the Oberoi for business and both visits have been great. The staff is extremely kind and engaging. They truly make you feel welcome and at ease. The hotel and rooms are clean and comfortable. Every meal was fantastic and I always look forward to their breakfast buffet. I look forward to another stay during my travels to Bangalore. I highly recommend the Oberoi.Room Tip: Rooms furthest from MG road should be quieter.See more room tips',pos
'The central courtyard area is a tranquil paradise. All the traffic noise of central Bangalore disappears. The cool lobby always welcomes the scent of Jasmine thinck in the air. The hospitality was excellent without being overbearing. My bed was really soft. I look forward to a return trip!',pos
'My colleagues and I had a 7 night business trip planned for Bangalore. We had accomindations at a competing hotel up the street, which was fine for a night or two. We stopped by the Oberoi for dinner and moved the next day. The restaurants, guestrooms, and service are outstanding. I will definitly stay at this property again. And on my next visit to Mumbai I will try the Oberoi there as well.Room Tip: Request a room with a nice view of the pool and gardens.See more room tips',pos
'Excellent service, excellent restaurants. Three restaurants, including Chinese, Thai, and Continental/Indian cuisine. Nice room.',pos
'I have a job where I am able to travel frequently and try various hotels, there is one hotel that I always keep coming back to - that is The Oberoi Bangalore! The Oberoi Bangalore is not just a hotel, it is an experience! When you walk into the amazing lobby, are checked-in in your room, and take advantage of all of the wonderful things on the property, you are living an experience. Whenever I do have to check out of this experience, I wish I would be able to stay one more day. The service that I always experience is one of kind! The check in process is great and private, which is nice. The restaurants - the Polo Club and the breakfast buffet - are very well kept and the service there is like none other. Breakfast is the most important meal of the day....and its also the best meal to start with at The Oberoi - they can do ANYTHING! I really do enjoy this place...the location and the experience are pretty amazing! Thank you for always ensuring that I want to return....until next time!Room Tip: Eat breakfast - the buffet is great!See more room tips',pos
'Our second visit in 12 months and it only gets better.We booked direct with the hotel - a sensible option--upon arrival at the airport we were meet by the friendly driver from the Taj who was very helpful ..Soon we were checked into the room that is situated in the original part of the hotel with a view over the water,what a lovely room.Next morning we decided to catch the ferry to the old town ,ferry costs about 5 cents , worth the trip, the hotel insisted that they drive us to the terminal-we could have caught a Tuk Tuk (50 cents) .We hired a Tuk Tuk on the other side for most of the day and saw the sights we missed last year..Food is good while breakfast was in our tariff,as we booked direct we were offered a 20 \% discount on any other meals.Taj staff really go out of the way to make clients happy.Stay here again ? yes of course .',pos
'This hotel was fantastic. I was here for 6 weeks on business and ended up flying a relative over to stay. While there is a busy street right there, you really couldn\'t hear it in the room. Great view of pool and gardens. Nice balcony and terrific staff. All the restaurants are good and a nice place to hang out. Good location to walk to other restaurants and shopping.',pos
'Bangalore Oberoi is a luxuries hotel located on MG road in the commercial and shopping hub of the city. accommodation in The Bangalore Oberoi Gives complete access to all the important Commercial and Business points in the city. so its best suited for busineess travelers and people whose intention is mainly on purchase.it just takes 40-50 mins of drive from the railway station to reach the hotel, there are two different rooms options there in Oberai, where i chose Deluxe room and there are more than 50 rooms are there which include Suites with different branding like deluxe, premier and presidential.Services like ISD Direct dialling, Wireless internet connectivity, Satellite TV, Gym, Spa, tennis and golf . in Oberai there are 3 restaurants where we can really have the Delicious dishes with best service options, where Le Jardin serves a range of Continental and Indian cuisine i usually prefer. the hotel has nice gardens and good sense of lighting in nights...... don\'t miss it guys',pos
'Immaculate rooms, excellent service, good base for a business traveller. The hotel lobby is a beautiful place to walk through or wait for your morning car. Rooms are immaculate, adequately spacious. I loved sitting on my own balcony, drinking tea and looking out over the beautiful garden. Staff were friendly, addressing me by name after the first day. No problem with eggs and bacon made to order for breakfast followed by porridge, but well worth trying the Indian breakfast with a made to order Dosa and sauce. Door staff are traditionally dressed and immaculately presented, harking back to an earlier age. You also need to handle being saluted by up to half a dozen security staff, simultaneously or consecutively so you need to be sure your post-colonial sensitivities are well programmed against guilt and embarrassment. The different ethnic restaurants were all first rate. The hotel can\'t be responsible for the erratic quality of Indian tv programmes, but they do provide a DVD player.See all photos',pos
'It is excellent hotel in Bangluru. I was received very well.Room provided was quite spacious and neat &amp clean.Hotel is located in the business area of the city so it is well connected with the market.One can walk and shop. You also get local transport easily.I liked its food, warmth and freindly staff.Quality of food excellent.',pos
'I visited Bangalore for business purposes and stayed at The Oberoi Hotel for 18 nights. The hotel and the staff of the hotel made my stay very enjoyable.The hotel arranged a pick-up from the airport (which is a good 45 min drive from the hotel) which was great. However, the driver was somewhat rude when we tipped him 200 INR and he claimed it was not a very generous tipI was immediately impressed with the very nice lobby. The check-in was very fast and friendly and we were offered a great room at the third floor. The room offered everything you could whish for as a business traveler, even a private steam cubicle and walk-in shower. However, the room smelled a bit damp, but it didnt disturb me too much. I think the pollution in Bangalore has a great deal to do with this. I was also very impressed with the daily cleaning service, every detail was taken care of. I was a little bit afraid of the food hygiene because of all the horror stories you hear from India, but this was never an issue at The Oberoi. The breakfast was very nice, although the service was sometimes a bit slow. On two occasions, the staff even forgot me to bring my orange juice. The hotel has three restaurants (Indian-European, Chinese and Thai) and each of them offers great food in a nice scenery. Especially the Thai (Rim Naam) is worth a visit! If I have to be somewhat critical, I was sometimes annoyed by the marketing managers who approached us during our meal. I think this could be done more discrete.I was also impressed with the very nice garden and pool of the hotel.Again, the hotel offered a free transfer to the airport at the last day. The car itself was clean and well maintained, but the driver drove very fast and dangerous. Maybe its common for Indians, but Europeans are not used to this way of driving. Also, the music in the car was very loud and inappropriate.But all in all, it was a very nice experience and I will not hesitate to book this hotel again when I visit Bangalore!',pos
'We stayed at the hotel for a business visit to Bangalore. it has a great restaurant and the gym is world class. the service they provided is excellent in every sense and everybody tried to make us feel at home. If opportunity permits we will go back to the hotel again.Liked &#x2014 serviceDisliked &#x2014 bugs outside hotel rooms',pos
'Stayed here for business in October 2011 and was constantly amazed at how attentive everybody was at the hotel. From the bell staff to the front desk to restaurant staff and everybody in between I had a great experience all around. Rooms are great and breakfast buffet had more than sufficient options. While there\'s not too much to see immediately around the hotel it\'s a nice oasis and reasonable walking distance to some of the shopping areas. Overall I was very impressed with the Oberoi and looking forward to staying at any of their properties in the future.',pos
'I was impressed by the meticulous attention to detail and courtesy that was afforded to the guests. From the moment I walked in at 5 AM, off a flight, I was greeted and offered refreshment before starting the checkin process. As to the aesthetics, the hotel and rooms are gorgeous. The room was spotless, as were all the public areas of the hotel.and everything was laid out with precision. The hotel food was good, and they were extremely accomodating when I asked for small deltas off the menu.This hotel excelled in the little things that truly differentiate. For example, I had forgotten to pack a travel shaving cream. I figured I would order or buy one but had not gotten to it on day one in Bangalore. Housekeeping saw that and the Housekeeping Supervisor himself (Singaravelan J.) knocked on my door the next morning to offer me a new mini-can of Gillette (matching my razor) since it had been noted by housecleaning that I was out, as well as toothpaste since they were concerned that my travel sized toothpaste would not suffice.the only downside to the hotel was the noisy throughfare, which in Bangalore means that horns start blaring by 6 AM. On the bright side, if you closed the inner door to the room entryway, the sound was muffled excellently. It took me the first night to figure that one out.Room Tip: When you come in jet lagged, remember to close the door to the entryway.See more room tips',pos
'A lovely place to stay. Stayed there on a working trip to Cochin. This hotel is a resort , far away from town, go through the entire harbour to reach it! Beautiful old style Malabar building right on the seafront/bay. The rooms are lovely , converted palace style. The whole hotel is calm and tranquill. Wonderful pool, gardens, outdoor grills. Excellent buffet breakfast. Had a great dinner in the restaurant. Very good staff. I love this place, the atmosphere , it\'s really land\'s end (try coming here at 1:00 p.m. in the night like I did and you might see what I mean). Will have to come back with family on a holiday , whatever it takes.Room Tip: I stayed in the old wing and it was charming. Dont know about the new wing.See more room tips',pos
'This is my sixth stay at the Bangalore Oberoi spreading within the last 4 years and everytime I walk out of my stay with satisfaction and an awe for the service standards they set.I stayed for 2 nights in my recent trip and we were picked up at the airport promptly and whisked away to the hotel within 45 mins. We were booked at their standard room and upon checkin, we were upgraded to the next category of room which is always a pleasant surprise upon checkin. The room was very spacious, with good king sized bed (very comfortable for a good night sleep), big sized work table and a nice balcony overlooking the pool. The bathroom againw as spacious with seperate shower and with walk in closet. Overall the room was done in a brilliant manner well suited for a work traveller.I have said this in my previous reviews, that this property is a old property with the building starting to show its age, but they have done good work of covering that up and you don\'t feel much that this is a run down property in any means.They have a decent size pool by the gardens which is a tranquil atmosphere compared to the hectic city life outside. We were by the pool couple of times and the service by the pool is very prompt and great.Overall the service at this Oberoi is quiet good. I have stayed at few other Oberoi properties and other hotel chains and for me those properties can learn a thing or two about service standards from this Oberoi property. Theres not one thing that makes this service staff stand out, its the combination of service staff from the time of check in until check out that makes it stand out. We tried the food at the restaurants and overall the quality of both the Indian and the bar was of quiet good standards. Overall my stay again at the Oberoi Bangalore stood out again and seems to set the standards for the hotels there. Very well done by the management and the staff for keeping those standards consistently.',pos
'The staff were warm and welcoming.The restaurants at the hotel were great.The Spa was excellent.The staff were excellent. Speak to them and they will assist you with information about Bangalore and any other city in India.',pos
'Beautiful hotel , smiling n warm staff. Smooth and wonderful service. Haushitar was very helpful. So far my best experience in terms of service in India. Their biggest asset is their training and manpower.',pos
'Although a little less opulent than some other Tajs, the Taj Malabar is beautiful and comfortable. Our corner room offered a stupendous view and welcome privacy. It was reasonably quiet even when a huge wedding went on just below our window. The staff is ready to address any wish - sometimes before you think of it yourself! I didn\'t tell anyone that my birthday fell during our stay...but someone figured it out. A troupe of eight staff members surprised me with a bouquet of flowers, a (fantastic) chocolate cake, and a guitar serenade! One thing to note: it\'s far from the center of town. A taxi strike (like the one that happened during our stay) may leave you with few options besides lounging at the pool and eating!',pos
'i still remember the day when i and my frnds decided to spend our night and celebrate the christmas at the right spot.we ordered food as usual...but it was a splended night indeed. we had lots fun...attracted by many things. as it was my first time visiting such a grand hotel. really loved it, and cant forget it.',pos
'The fine location of this hotel on the sea front would be reason alone to stay here, however it is the staff that made our stay memorable. Without exception they were professional, courteous and friendly without being over familiar. We would especially commend the barman Jaimon, who made our stay over three days all the more enjoyable. The bar and lounge area with lovely sofas and chairs was spotless and very comfortable.At breakfast you would normally expect to queue to have the chef cook fresh eggs.omelettes etc. At the Taj your order is taken by a suited waiter at the egg station and then brought a few minutes later to your table, all without fuss. This is one of the best hotels in which we have stayed anywhere in the world, we particularly enjoyed chartering the hotel\'s own boat, complete with the charming Captain and crew. As it is unlikely we will take a land tour of this region again, we are now searching the cruise lines who visit Cochin, to enable us to stay again at this wonderful hotel.Room Tip: We had a side sea room which was fine, those rooms facing the sea seemed to have large balconies, no...See more room tips',pos
'In July 2010 I went on a business trip in Bangalore and I\'ve stayed at Oberoi hotel for a week.I was surprised by the luxury and friendly atmosphere of this hotel. The room was big and clean, the bathroom ammendments very rich and the whole structure very nice. The 2 restaurants offer very nice food and the staff is really friendly.There is also SPA center with swimming pool and sauna as well massage center.I do recomend this hotel if you plan a privat or business trip to Bangalore.',pos
'We have just returned from a two-night stay in interconnecting rooms as a family of 5 (3 young children - aged 6, 6 &amp 8). This hotel is outstanding in all respects. Every member of staff without exception from the security on the hotel gate, the lobby staff, housekeeping, restaurant staff, poolside staff etc.. were incredibly helpful and polite. Nothing was too much trouble and the whole Oberoi Team went out of their way to make our children and us feel like VIPs.The breakfast (we were on a bed and breakfast rate) was amazing and without doubt the best we have had in the World - everything that you could imagine was either available on the buffet or freshly prepared for us by Chef Jaydeep and his team. We also had a lovely dinner for two in the Szechwan Court. We booked the table through Concierge in the afternoon and informed them that our driver would be looking after the children whilst we ate. Before we went down for dinner, a new children\'s DVD that Concierge had been out a bought arrived together with some popcorn. One of many examples over the weekend of the staff going above and beyond what is expected.When we booked, the price was competitive with other 5-star hotels in Bangalore. We are very happy with the value for money.Overall - magnificent hotel with exceptional staff in a great location. If only we could go back tomorrow, we would.',pos
'Ok, So I am not a seasoned traveller and this is my first experience of staying in India and in a hotel of this standard, but I have to say I was over the moon with the standards and the service. The services was perfect, everyone was extremely polite and helpful but not to the extent of getting in the way. The room on the 5th Floor was luxurious and very well maintained, the restaurant food and breaksfast were the best I have had in a hotel ever. I would definitely recommend the Oberoi, Bangalore.',pos
'Choosing this hotel at the end of a month\'s trip was a stroke of luck. An oasis of calm and friendliness with outstanding service it allowed us to rest and prepare for the homeward journey. The staff made us feel at home immediately - of particular note was a waiter in the Thai restaurant who, when we wanted to eat again the same meal we\'d had 2 days earlier, recalled our order perfectly including the wine! What attention, what service.You will be saluted from beginning to end of your stay and we, in turn, salute the Oberoi. Of the 10 hotels we visited, this is the one we\'ll remember.',pos
'Our flight arrived in the midnight, the staff there were all very kind and helpful, and with good manner. The bed and pillow are very comfortable. Personally I like the balcony very much, I like to spend the afternoon reading books with cup of tea.',pos
'Really love this hotel. The service is top notch and it doesn\'t seem forced. The staff is very genuine and aim to please. The rooms are very comfortable and the gardens and overall grounds are superbe. Fantastic food at bothe Le Jardin and the Thai restaurant (Phad Thai is amazing). Stayed there for business however great couples hotel as well.',pos
'the staff were wonderful and the setting was an oasis of calm in a busy city. T he rooms were good and the balcony was a lovely place to sit.Liked &#x2014 the staffDisliked &#x2014 nothing',pos
'i cant write a review for this because i dont have such high words for this hotel.what a lobby .great services i like the bar portion very much .like u r in heaven .swimming pool is awesome and gym is the latest .',pos
'What a great hotel. The world outside its doors is turning more chaotic, so this is even more of an oasis. A little piece of the old Bangalore still left with its lovely garden and fantastic staff.',pos
