@relation _home_developer_dataset_rev_freshrevs_test

@attribute text string
@attribute @@class@@ {neg,pos}

@data
'Yes, the hotel is a long way out but without question the service was exceptional. We stayed in 11 hotels while in India and although our stay here was brief the level of service was noted by each of us in our own way. The kids loved that some staff knew their names and the variety of food. Dad enjoyed the High Tea before the sunset cruise and Mum really appreciated the staff dealing with the local travel agent on our behalf. If you like good service, this place exceeded our expectations.',pos
'I stayed here in March for two days with friends. The staff were incredibly helpful in planning our activities in the area. They helped us book a tour inside the reserve. We did a full day trek called border hiking, which is the longest day trek in the reserve. They also helped us book a tribal dance show at night. They were so helpful that they even walked us to the show and to the departure point for the trek to make sure we knew where we were going. Despite poor weather, the pool was also very nice, especially after a long trek! The restaurant serves delicious food, making it a convenient location to have meals. This hotel would be a great location for anyone-couples, friends and even families with children.',pos
'I went there after a 3 day trip at the Taj Kumarakom and it was great. I was traveling with a then 2 year old and the staff couldnt be friendlier. We were upgraded to a corner sea view room which meant we had gorgeous views on 2 sides of the room. The room was a little small but no complaints at all on that front. The pool was perfect and I really enjoyed swimming with my son. A tip: if you\'d like the pool all to yourself, go in at 7 AM. Its bliss. The food was just amazing to say the least and we gorged ourselves. Highly recommend the place though I cant say the same for Kochi - the place has been steadily sliding down and evidenced in Fort Cochin.',pos
'My wife and I stayed for 2 nights at the Vivanta by Taj Malabar Cochin. The service was simply outstanding particularly in the restaurant. Waiters were always watching to see if customers needed any assistance without being overly intrusive. Just the right balance. Food was great, menu was varied. Front desk, bell desk and SPA staff were very good as well. The General Manager was also dropping by to all of the customers and saying hello (Mr. Vincent Ramos). The hotel is located on an island in the middle of Cochin Harbour and has an outstanding view. Can\'t get much better from a venue standpoint. When we left the hotel, we felt as if were leaving family. They even gave us a complimentary snack box for our car trip to Kumarakom. The only downside (and this is a small point) is that the furniture is a bit dated. I suspect they will have to renovate the rooms in a few years.This place lived up the Taj service standards and more. I\'d definitely recommend it.Room Tip: Ask for a sea facingSee more room tips',pos
'Stayed for 3 nights in Jan \'12 with tour group. Hotel is in the port area beside the sea - the immediate location is very pleasant. Our room on the 7th floor had extensive views of the port. Room was spacious and well equipped. Bathroom with tub and shower over. Excellent service and facilities. Sunset cruise to the Chinese fishing nets was a lovely touch. Ate in 3 different restaurants. Particularly impressed by the Rice Bowl - a fish restaurant - excellent personal service and food.',pos
'I don\'t know if this hotel is rated five stars by the standard travel reviews, but it should be. It is really nice. The setting on the Cochin harbor is peaceful and pretty. The place is immaculate--with a wonderful patio. Our dinner at the outdoor restaurant was extremely pleasant. Breakfast the next morning was great. The fitness club is first rate. The swimming pool was small--not long enough for serious laps.Whether it is worth a sidetrip to visit Cochin (form Mumbai or Delhi) is a different question. There is a little Colonial charm left, but not a lot. Efforts to capitalize on the city\'s Jewish past border on the ridiculous the entire Jewish community left the place 70 years ago, and left very little behind. But if you do go to Cochin, you won\'t go wrong staying in this hotel.',pos
'Once you step into the hotel, you are in a different world. Attention to detail within the lounge area is so beautiful - don\'t bother going outside. Morning yoga is a great way to start the day if you are motivated to attempt at a \'pigeon pose\'. Breakfast at the balcony is the way to go and a short swim whenever you can fit into your schedule at the pretty infinity pool. Even better make the time for a massage in the nice and soft treatment bed, not the wooden kind which is also available if you prefer.Room Tip: Window facing east will ensure you wake up to the beautiful and vibrant red sun rise.See more room tips',pos
'Taj Malabar is one of the best hotel in the place called Kochi (Cochin), dubbed as Queen of Arabian Sea, ofcourse in the land of God\'s Own Country - Kerala. The hotel is having both heritage Sea Facing and Normal rooms which mimerise your mind with pristine sea view. One can not erase the memmories if they stays during the monsoon showers which is truly romantic because the first monsoon showers hit Kerala first in India. This is an ideal location for Honeymooners. All you get in a reasonable and affordable tariff. So explore the first mansoon with a blend of heritage hospitality.',pos
'I had an amazing stay at the Park Vizag.Very friendly staffs, private beach, beautiful garden and family friendly hotel in the city center, quite amazing. The buffet breakfast has very good selections. I stayed at the Luxury room, awsome views of the sea, could\'nt have been better. Great value for money paid about 6500rs per night and had WIFI and breakkfast included. I would stay there again soon',pos
'We went to Kochin with a tour and their selection to this hotel was quite nice accomodation.Hotel is located on the Wellington Island with good standards, nice welcoming drink and good Indian food.Hotel has a nice pool and spa facilities.Pillow selection is another nice treatment for the guests.I strongly recommend to see a Kathakali Show at Cochin Cultural Centre which is a four hundred years of story play  with painted faces and nice costumes.',pos
'My wife and I spent 3 nights at the Taj Malabar after being recommended by a friend. We stayed in the old heritage wing which is in the main building. The room was spacious and beautiful. The bed was comfortable, the airconditioning effective and quiet and bathroom with separate shower and bath, clean and spacious. Breakfast was included in our rate and there was a nice selection of foods both western and indian, plua a egg station. One morning we took advantage of the free yoga class, which was not only educational but also a lovely way to start the day.The hotel is a comfortable and less than 10 minutes walk to the Ferry and it cost us 2 Rupee each to travel the less than 5 minute trip over to Fort Cochin. Here we hired a Tuk Tuk driver who for a very modest sum drove us around to all the main tourist sites. The ferry travels on a regular basis back and forth between Willingdon Island where the hotel is and Fort Cochin. If you are looking for a good coffee, try the Solar Cafe which is just 50 metres to the left of the ferry terminal on the Fort Cochin side. Sure you won\'t get a Latte or Cappucino, however you will get freshly brewed filter coffee and I even enjoyed a lovely Iced Coffee. The Cafe offers a small range of meals and we can recommend the French Toast. At 300 Rs for 2 Coffess and 2 French Toast, you cannot go wrong and better still all the food is organic.The thing that sets the Taj Malabar apart is the service. The people were always genuinely happy and always helpful. One morning we choose to sit outside and read our books and within minutes someone arrived to offer us a complimentary coffee. On our last day we departed by car at 5.30am. The Restuarant was open for us with cereals and toast at 5am and they even provided freshly brewed coffee and tea. Better still they packed a box of pastries and fruit for our travel.It is the people that make a difference and at the Taj Malabar the service is simply exceptional.',pos
'looks on its own and it is but it becomes its good point lots to do in hotel and surrounding area of special note was the service to my wife of Supari in reception and Sreejith in yoga and gym loved the free afternoon tea and sunset cruise to the chinese fishing nets great 5 nights there for me and 4 for wife as she did backwater with friend also staying there',pos
'This hotel is tucked away on Wellington Island about a 60 minute drive from the Kochi airport. The rooms look out to the green gardens and the water. A calming and pleasant site. The whole experience since I walked in till I left was beyond my imagination. The attention to detail, the promptness of service and the quality of food, drinks and amenities is to die for. The GM Vincent Ramos is an absolute treasure to the Vivanta Group and his energy and passion runs through the veins of his team as well. All the restaurant managers are polite, polished and offer superb service to each and every guest. I am yet to see a restaurant or a hotel where the management is so hands on and proactive. Also the crew at the gym and spa are top notch. Ahilan at the bar and Jacob at the front desk have an infectious smile and make things happen. All In all a must visit and you will be sad when your trip comes to an end. I cant wait to go back with my friends so they can enjoy this hospitality!',pos
'It took us long to finalise our itenerary for Kerela trip...We were confused between many good hotels...We chose Taj Vivanta in place of Ramada because Ramada is out of the city and is quite distant from many places...Taj Vivanta is a cool propert situated on the backwaters...Has a beautiful pool &amp bathrooms are fabulous...Large windows in rooms give excellent view of backwaters &amp Cochin harbour...Services are excelent...Worth staying...!Room Tip: Sometimes you might get two seperate single beds even if its a family booking...Pls confirm before y...See more room tips',pos
'The Oriental Hotel in Bangkok is rated by many as the best hotel in the world. My wife and I have stayed there, and this hotel beats it (as does the Taj Palace in Mumbai). We spent a week in Kerala the last week of November, landing in Trivandrum and working our way north via car thru the backwater (PhilipKutty Farm), the tea plantation in Munnar (Windermere Estates) and finally Kochi and the Taj Malabar. Kerala itself is a get-away-from-it-all, peaceful corner of the world (except for the driving!!). The action in Kochi is across the water (convenient by ferry), but if you want a gracious retreat, this island Taj in God\'s Own Country is the place to stay. The staff is extremely gracious, bending over backwards to provide unmatched service. The general manager Vincent Ramos has got to be the hardest working man in show business, as he\'s onsite what seems to be 24 by 7. He\'s constantly interacting with staff and guests or on the phone, presumably with suppliers or with his wife, apologizing why he isn\'t home. He took the time to spend more than half an hour with us sharing a drink and his experiences with the Taj and The Four Seasons, where he also worked. He really knows how to run a hotel. I love infinity pools, and the infinity pool here is beautiful, though the pool area is relatively small (a bar takes up much of the space). We did get massages at the spa, which were excellent. We did not take advantage of the sunset cruise, as I hate boats, but the rest of the guests seemed to enjoy it. There are presentations each night (while we were there anyway) of Kerala cultural dances which were very interesting. There are a number of restaurants, with breakfast being particularly good, and a great outdoor dining area literally a few feet from the Arabian Sea. We went to the busy part of Kochi (Fort Kochi I think it\'s called) and found it very interesting. But the Taj was nice to come home to ...Room Tip: Higher floors have a great view over the Arabian Sea.See more room tips',pos
'The best thing about this hotel is the BBQ every day. The setting is beautiful with White lanterns hanging from the trees and little tents/marquees. The service was excellent here and throughout the hotel. For £50 we had as much food as we wanted and it was the best food we had ever had. I actually had extra helpings of the fish and I don\'t ever eat fish at home. Puddings were amazing. We booked the taj for our first 2 nights in Kerala before travelling and we are planning on going back there now for our last night too we loved it so much',pos
'Wonderful hotel, with a very warm and helpful staff. Really relaxing and far away from the madness of Kochi. Nice grounds and services.Rooms are a bit small.',pos
'We stayed (self, wife and eleven year old daughter). The stay in there has been my best holiday in India. We got upgraded to a suit - excellent view. Sipping a cup of tea early morning while seeing the big ships passing by, simply amazing.Each and everyone in the property is like a member of extended family. Always smiling and caringSpeed boat ride was awesome.Must thank Abhiram (front desk). Very few times we come across people with right approach in the service industry. Way to go for other as well (Sumesh in restaurant and the person taking care of swimming pool - sorry I forgot the name but he was a gem who rushed to the market and bough medicine as my daughter was feeling irritating because of the chlorine in the water)Yes, a few points will make this property spotless destination e.g. there are no signages enroute to the hotel, travel team needs to be pushed and guided every time and surely availability of some basic medicines like the eye-drops was missed. I am sure management at the hotel picks up on areas of improvements and that is how you get in to a better place like VIVANTA by TAJ at COCHIFor sure, our next holiday preferred there again',pos
'If you are trawling through a list of higher end hotels in Kochi then stop now and stay here.Pro\'s:- Amazing staff service. I had booked a Sunset View Room which had great views and panaromic glass windows, but was a little too small for my Mom and I. So after speaking to the super helpful reception staff we were moved to a bigger (more expensive - at no extra cost) room with great views and all within a few minutes of asking.But also in general staff were lovely. Actually felt like they wanted you to be happy there.- Hotel: Feels like you are staying in a really luxe colonial mansion. Impecciably decorated, it has the high end hotel feel but still with a very hard to come by homely feeling. Lovely rim flow pool that flows out onto the ocean.- Rooms: Old school comforts, but still really modern. Beautiful wooden floors, big windows, comfy beds - great linen too, plush decor.- Location: You really are on your own Island here. But its not a tropical island, more an industrial island that you share with a few really big factories. But that aside, the location is beautiful and so quiet and calm which is great after the usual hustle and bustle of India. Looking out onto Old Fort Kochi is breathtaking (really). For around 1000 Rupees you can get a hotel car into town ( Old Fort Kochi) or for even less they happily call you a local taxi. Complimentary evening boat ride around the harbor. Quick shuttle boats to the mainland too. - Food: Great selection of restuarants. Basically enough choice that you really don\'t have to leave the Island. It was our last stop on our Indian trip and to be honest being able to stay in a quiet secluded retreat with ample eating selection right on your doorstep could not have come at a better time. Food is a little overprice but great quality and varied selection.Con\'s:- Becareful when getting a shuttle boat to the mainland. Private ones try and charge you 300 Rupees, but if you walk a little further you can get the local ferry for 5 Rupees.- When I saw that it was located on an Island I expected it to have sandy beaches and Palm trees. Not so much. Its more of a man made island with little tropical features, but still no less beautiful.Other then that I really can\'t fault this hotel.',pos
'This hotel is amazing. I have stayed in a few 5 star hotels and visited the other so called luxury establishments in Cochin, Malabar, Old Harbour, Boat House - without a doubt this hotel is another league.Our welcome was perfect. A welcome drink, efficient check in and friendly staff. Just what you need when you finish a long flight.Our room was the usual 5 star luxury with everything you need. We had a huge room at a great rate (3 nights get 1 free and 20\% off all food and drink) with a beautiful bathroom and massive comfortable bed. Our view wasn\'t great but that didn\'t bother me. The views from the hotel were spectacular as was the pool overlooking Fort Cochin.The location is a little annoying if you want to spend a lot of time in Fort Cochin as it\'s a half hour cab ride late at night if you miss the last ferry. Other than that the ferries are cheap and easy and the most efficient ways to get to Fort Cochin.We spent a lot of time at the business centre on the internet sorting our travel. The price was okay obviously not the cheapest. The food at the hotel is sensational - breakfast is amazing and all the other food we had was fantastic, some of the nicest dishes we had on our travels.There was a spa which we didn\'t get time to go to but we met lots of people who had and who recommended it. For me, the biggest selling point of this hotel was the staff - they were phenomonal. Personal - knowing who we were which is impressive in a big busy hotel like the Taj. We visited the other posh hotels for a drink and the staff in comparison were surly and unfriendly. While the staff at the Vivanta really went out of their way and couldn\'t do enough to help us. They came across as genuine and helpful without being overbearing - I was so impressed! The staff at the hotel really made my stay special and I wouldn\'t hesitate to highly recommend this hotel or stay there again.',pos
'Hotel with beautiful furniture and nice and friendly staff. I stayed there with my husband last November and we enjoyed everything. We had meals on all the restaurants and everything was fine. Seafood dinner at open air was unforgettable. Also unforgettable was the kindness of all the staff! We received gifts from both the Spa and Hotel which was a nice touch. If one day we will return - I hope so - we will no doubt stay at this wonderful Hotel!',pos
'Stayed just for a night before we headed to explore kerala, after fyling to Kochi for honeymoon trip with my wife.Everything was perfect, from the warm welcome to a stroll through the whole property and the view of the harbour from the room was just breath taking. The major difference between other hotels and this one is the personalised service..While having any of our meals, maybe at Pepper, which multi-cuisine restaurant , Rice Boat, the speciality restaurant and Thai Pavillion being the chinese speciality restaurant, the one thing common was the prompt and excellent service.The Evening Tea and the Boat Cruise are the icing on the cake which make it this Taj property, one of the best in India.Special mention to all the HOD\'s who were there on their toes during our meals to make sure everything was just PERFECT.Would definately like to come back here again!',pos
'From the moment you arrive it is clear you are in a special place. Efficient staff who deal with requests with a smile. Rooms very well equipped, clean and very comfortable. Food in all restaurants were excellent - try the Rice Boat for a treat and leave the choices to the staff - you will not be disappointed. The pool and garden enables you to watch the world float by (especially with a Kingfisher in hand). Many thanks',pos
'I had the distinct pleasure of staying at the Taj Malabar recently. Coming on the back of my wedding celebrations, I chose the Rice Boat restaurant for an intimate lunch with about two dozen of our closest friends. The F&ampB team along with chef Ashok worked with us to put together a lovely four course menu.We also spent the night in the Deluxe Allure suite. I definitely recommend this room (706). It has a fantastic view and the room is really special. We had a candle lit dinner on the Boat Jetty with a special menu tailored for us. And topped off with a fantastic cup of Chuk Kaapi (spiced coffee). We used the Jiva spa for 90 minute massages the following morning, which was also very goodI have to say that the attention to detail and the level of service we received at this hotel was superlative. I would definitely recommend this to anyone who visits Kerala.',pos
'As kerala is famous for and is called a the land of backwaters we were pretty lucky to find this hotel very near to Kerala back waters.......Their is an boat ride in evening and will give you a beautiful feel and freshness......spacious and clean room......overall a nice experience......',pos
'stayed in the taj malabar in the 2nd week of feb with my wife and kid. have to say the service was excellent. the room was a heritage room with garden view. they had arranged a sunset cruise which was also wonderful. the room is a bit small but very neat. overall a wonderful experience',pos
'I stayed at Cardamom County last spring and had a lovely stay. The service is top-notch. We were given a full tour of the resort (including the wonderful organic garden), had a private yoga lesson twice during our stay, and had a very authentic ayurvedic treatment at the spa. The hotel staffed helped us plan multiple activities for each of the 5 days we were there. The food is delicious and there is a lot of variety. And the pool is a great place to relax after a long hike in the Periyar Reserve. The rooms were very comfortable and nicely appointed. Overall, I really enjoyed my stay!',pos
'We had three nights on a recent pilgrimage visit to the Taj Malabar  Vivanta by Taj now. There was a mix up with the flights, as ours from Mumbai got rescheduled to the evening and by the time we landed at Kochi, it was pretty dark in the evening. We thought and we had been told earlier that the ride would take an hour or less. But our driver  the driver of my vehicle  had a different idea. Rather he had no idea at all, where was the Taj Malabar or for that matter Willingdon Island itself. I had the number of the Gateway, Kochi and its chef Shibhiraj Saha. I talked to him and no sooner than I disconnected, we had the Taj Malabar Front Office Manager Rupesh Sarode online and he guided us through the rest of our way until we reached the hotel at about 1100 pm. At the hotel, we had a nice reception and we were taken to room 114, the sea-facing room in the heritage wing. We had a huge rectangular room, ornate in appearance and utilitarian in approach. A plasma TV, a writing table, WIFI, flowers for our deity worship, fruit basket, cookies, a bottle of Indian wine and the works. Newspapers and magazines of my choice. Only the Pepper, the 24 hours coffee house was open when we came down after our worship and it was just rice and Alleppey fish curry for the night. Sumptuous and delicious. But after eight hours of peaceful  they had perfected the art of pillow mantra  we had a invigorating breakfast. We had to rush to Chottanikkara on our pilgrimage. The darshan was not very great as we hardly had a few seconds of it before the gates closed.The lunch was not very great but the dinner at the Riceboat was great. It is an exclusive seafood restaurant. WYSIWIG. You select a fish or crab and they make it to order. We had a fish fry and Alleppey fish curry. Both were great. A word about the hotel house keeping  superb. Every corner was squeaky clean. Generous replacement of cookies, water, fruits and tea sachets of your choice. The staff are extra complaint. Never grumbling even at the most eccentric requests. We had ours too. The hotel arranges an evening boat ride on a motorized boat up to Vypeen Islands. We had availed it when we stayed at the Gateway Ernakulam the last time. Moreover it was raining. So we skipped out. But the Jiva Spa was one thing we couldn\'t afford to miss. The spa, Jacuzzi and the pool are as great as those of any Taj hotel. The best thing about the hotel is its staff. Always with a captivating smile. Not one could we find disgruntled or indifferent. There was Jayant Das, the F&ampB Manager who went out of way when my wife demanded rice kheer, jaggery payas and raw milk all the three days our stay for our worship. Even the security staff guided you through your driving directions.The checkout was smooth too. I had an American Express Gift certificate for ten grand and the rest by credit card. The staff accompanied by Jayant Das, Abhiram Menon and Rupesh Sarode saw us off at the porch. They bellboys kept our luggage in the boot and we drove off to our next destination. In all, a memorable stay. A special thanks to Mudit Mathur who led our culinary journey in the all-day restaurant, complying all the whimsical needs of my wife. A special thanks to Mathew and Prabhakar from the house keeping. A special thanks to Ms. Jasmine Luiz, the Accommodations Manager at the Taj Kovalam, who made our stay the Taj Malabar a memorable one. A big thank you tp Jagat Singh, Gateway, Ramgarh Lodge, who recommended me to tho this hotel. Like a good coffee, the memories of a Taj stay lingers in the mind till you get a better experience when some other Taj hospitality catches up with you.',pos
'Its a lovely hotel having a good location.Very professional, courteous and friendly staff. Rooms are good and well maintained. Elevators could have been looked into though. I was there for one day for my business trip in Vizag and I must say that thoroughly enjoyed staying at The Park Hotel.I preferred to dine in the restaurant close to the beach and was very well attended by the restaurant guys. Great food followed with equally matching service.Overall the staffs are very friendly and made me feel very comfortable. I wished I could have stretched my trip to enjoy being pampered. I am surely going to recommend this hotel to my friends &amp family.Thank you The Park Hotel Guys for making my stay worth. Looking forward to come back soon this time with family for sure.',pos
'Lived up to the reputation of taj,a experience we will cherish for few years.Thank you for the birthday cake,see you next timeRoom Tip: rooms on right hand side so that you will get a bay viewSee more room tips',pos
'We stayed 6 night in a Deluxe room number 302 with view of the harbour its was very nice clean room with all the facilities. Staff are very very friendly with my child and made the child very happy and they cooked food for the child at any time we want and it was free of charge. Staff are very helpful and always with lot of smile and food was very good and i had a massage in the spa its was very good, and well keptWe eat in all the restaurant they had and the food was very good and specialy in the Rice boat retaurant is our favorite.At the end they cooked a sepcial take away lunch pack for our child and its was very kind to have this because the time we left.We will be back very soon in Nov 2011Sassi &amp family from Sri lanka',pos
'shalimar spice garden is unique place i would suggest any couple for stay in tekkady...location is a bit interior from main roads but its worth to travel for such a comfortable n lovely stay....staff is excellent in service n hospitality too....food is not realy very good but u can suggest kitchen staff the way u want to get it prepared...me n my hubby enjoyed our honeymoon trip in a spice garden wth coazy stay...',pos
'We stayed at Taj Malabar at the start of our week long visit to Kerala. The best start to our vacation. From The management who helped relocate us from another property that did not deliver as advertised, to the staff who anticipated and delivered on our requests to the location that was just perfect overlooking the water. Our kids were entertained by the staff with fishing off the dock and a wonderful pool experience. This is THE PLACE to stay in Fort Kochi.',pos
'The Taj Malabar hotel was fabulous from start to finish. The service from the moment we stepped through the doors was second to none. We dined at several of the restaurants and found the food to be of an extremely high standard. The spa facilities were excellent and we experienced a great massage with friendly and professional service. We arranged to go on a Rice boat overnight to see the backwaters and booked through the travel desk who were so helpful and even arranged a speedboat transfer. The rooms were of a high standard and were very clean. The location was a little far from the center of the city but we found the local ferry quite an experience and very accessible to go to fort Cochin. The only negative thing I could say is that the noise from the pesky crows was slightly annoying. Would recommend to anyone travelling around this part of India.',pos
'What a beautifull hotel in beautifull city cochin. Water front hotel good view of cochin harbour. Select a sea facing room for stay you can enjoy the sun set. Good varity of cusine. should try kerala cusine especially fresh sea foods. enjoy evenings in the beach side. Beautifull Swimming pool great place for relaxation.Should try the boat ride to the back waters. Go for shopping in old Cochin. Very nice hotel to stay in cochin for lesiure as well as busines travellers.',pos
'our recent stay at Taj Malabar was an absolutely awesome experience, I usually Travel on Business and this time around took my family with me....the location itself is soooo beautiful and cannot be described with words. The view of the Harbour, endless water, the evening cruise, the food, the Wonderful Staff!!! the property by itself...gave us an overall exhilarating experience. I\'d like to share this one... when having breakfast on morning, I had asked for Baked Yogurt which is a Taj speciality...but they didn\'t have it that day :( and the manager there promised that he\'ll arrange for it the next morning. But we had to leave the next morning and we skipped breakfast as we had to pack and leave to the airport on time... somehow the same Manager spotted me and asked me if I\'m going to have breakfast...when I said no and that we\'d already checked out...he insisted that we have breakfast and that the chef had prepared the Baked Yogurt just for me!!! I felt very special and I was made to have the baked yogurt and they packed Breakfast for all of us to have on the way to the airport. ..I am waiting to get back there again on my next trip to Cochin!!!Room Tip: ask for the sea facing roomsSee more room tips',pos
'I was in Hyderabad, India for work and went to Vizag for two days. After doing a lot of research on hotels in Vizag, the Park seemed a good option as its closest to the sea. I wasn\'t sure if it would be a quiet place though. Usually hotels near beaches are noisy and overcrowded with tourists. But staying at this hotel was wonderful. The place is so quiet that in the night you can even hear the sound of the waves. I had a very relaxing time which helped as the rest of my trip was very busy. The staff is friendly and polite. This is something which you don\'t find in hotels in US. Staff here goes out of their way to meet your requirements. The service is top class to say the least. Pool side is great too with nice pine trees (chk pic) and just having a beer by the pool is a great way to relax. I have also stayed few yrs back at their Delhi property and this experience was a lot better (but then I went to Delhi for work not leisure). The day I was checking out, I also saw few families check in to the hotel. One of their staff told me that a lot of groups and families visit this hotel to unwind during holidays. Overall, a great place to relax and enjoy your stay. Highly recommended for a stopover during a business trip.',pos
'We (wife, kid daughter &amp me) spent a long weekend (Thu-27th Oct11to Sun-30th Oct11) at the Taj Malabar Cochin. The Service was awesome. Each of the staff makes such an effort to ensure your stay is comfortable &amp every need is satisfied. A special Thank you to Mudith from the Peppers Coffee Shop! Packing a few snacks for my daughter for our excursions was a very thoughtful gesture. Really appreciated! Food at the Peppers Coffee shop was very good. The Thai restaurant was ok, felt a bit pricey for the level of food. We were given a corner room on the 6th floor with a fantastic view. Quite an enjoyable experience to view the sunrise-sunset &amp see a huge warship rub shoulders with small ferry boats! The room felt a bit small, but on the whole it was nice.Pool, Spa, Gym - All were great &amp we had a wonderful time here.The stay was worth the price we paid!Room Tip: Go for the Sea facing &amp corner rooms on the higher floors!See more room tips',pos
'5 star for sure. Loved the welcome drink. Had dinner at rice boat which is the best dinner we had during our trip to India. They took me inside their kitchen and it was spic and span. The departure was incredible. The whole staff waved us goodbye including the manager of the property. That\'s service.',pos
'where should I start from??Once you are here, forget about the rest of world. Because TAJ does it again. Being of the best hotels of Kochi, Taj Malabar is astounding in all terms. What else does anyone want? Think of anything you expect from a hotel, this one comes up with many more, beyond your imaginations.Being located in Willingdon Island, the view of the cochin harbour is awesome and the don\'t forget the sunset. Services are not at all a question, you\'ll get the best.Do visit this place if you are on leisure trip, because you need to cherish your moments at Taj Malabar.Room Tip: Do visit this place, nothing else.See more room tips',pos
'The hotel has tempting sea food , good rooms , very nicely located , The pool is good , The staff is very motivated',pos
'I stayed at this hotel in June\'11 for 2 nights with my wife and 6-year old daughter. We had booked this hotel for the first 2 days of our 11-day trip to Kerala, Kochi being the port of entry. We had already heard really nice things about the location and the view from the Hotel from a few friends and were really looking forward to the stay.And I must say it was a wonderful experience staying at this property. Very warm and hospitable staff. Right from my request for an early check-in to request for special meal, everything was handled very professionally and promptly. Very efficient check-in, most refreshing welcome drink. The sea facing suites are superb, really fantastic views. The room has all the modern amenities to make stay luxurious. The view from the Balcony was mesmerizing. The Sunset Cruise is a must. Very neat Spa and \'infinity\' pool area. Food is good..especially the breakfast buffet. Very nice and helpful Staff very very friendly with kids and made my daughter very happy. They even got a special packed takeaway B\'fast, on the day of our checkout as we were headed to Munnar. I only stayed for two nights, and being a vegetarian, couldn\'t try the Riceboat restaurant, even though the chef offered to make something veg for me. Definitely going to do that on my next trip.In all, a memorable stay. Special thanks to Mudit Mathur and Sumesh, who took special care of us and my daughter in the all-day restaurant.. A special thanks to Mr. Vincent who not only promptly got me an early checkin, but upgraded me to a suite and made our stay at the Taj Malabar a truly memorable one.Room Tip: Sunset view / Sea facing Suites are the bestSee more room tips',pos
'The food is awesome - try the Fish Stew with aapams from the Rice Boat restaurant. The rooms in the heritage wing open to the lush green gardens with a beautiful view of the harbor. The sunset cruise is a must do and try the complimentary snacks provided before getting on the cruise. Prompt service and well groomed staff....',pos
'i visited cochin last year when i went to kerala ..... it was really nice stay in hotel taj .... it is situated just next to sea... u can watch ships are going from front of you ....its so comfortabe and romantic ... when i went there i was with my family bu i was really missing my girl friend .. i would suggess you guyz to go with your partner .... services over there are awesome .....',pos
'I had a wonderful leisurely stay at Taj Malabar, Cochin. I was in the new wing with wonderful views of the water from both windows. The hotel has wonderful amenities with a home theatre syatem attached to the LCD TV, a waterfront buffet for dinner, a restaurant in the shape of a boat called the rice boat, DVD library, etc. The hotel also provides a complmentary boat cruise. I would have loved to stay longer but unfortunately I was there for only one night. The service was also excellent and I had dinner in the Thai Pavilion which was also a culinary treat.Room Tip: Ask for the sea view roomsSee more room tips',pos
'When I arrived at Cochin I had a reservation with taj malabar.. A disappointment with the hotel is it is too far from the city.... But as soon as you enter the gate of the hotel you feel that this is the only hotel to stay in the whole of Cochin. After check in we headed for lunch. The tuvar ki dal, dahi idli and the laccha parantha we\'re absolutely mind blowing. We were upgraded to the back water facing room and believe me it was the best. The sunset cruise was fabulous and before boarding the cruise we were offered brownies, tea, coffe and muffins. Truly a taj experience.',pos
'My father lives in Cochin and while visiting him this summer we came here several times which was a real treat. The service is impeccable from beginning to end and the food is delicious - I always end up eating too much ! After a month and a half in Cochin, I have to say that the Thai Pavillion is probably my favourite restaurant in Kerala and it has always been a pleasure to come. Nothing seems too much trouble for the staff who make a great effort to ensure your time there is enjoyable and who certainly seem to genuinely care. I finished a 6 month trip travelling around the world with a meal at the Taj andI could not think of a better way to end.',pos
